k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
64,zero,512,32,2,2,263169,1089,0.6070953011512756,14,14,17,0,0,0,4.599191971687908e-07,5.075885001327748e-07,5.199457353843746e-07,32,16,16,16.71875,18,0,9.902633157531822e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.8396893026590252,529,124609,NaN,NaN,15,15,18,ran,
64,k,512,32,2,2,263169,1089,0.6070953011512756,13,13,16,0,0,0,8.69017356209868e-07,8.916939283554006e-07,5.659020967247042e-07,30,15,15,15.83333333333333,16,0,9.566230186126968e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.8396893026590252,529,124609,NaN,NaN,14,14,17,ran,
64,zero,512,32,2,3,263169,1089,0.8085742592811584,13,13,16,0,0,0,5.906474837128969e-07,6.327580087979536e-07,7.609446629617797e-07,30,15,15,16.36666666666667,17,0,9.570736708882558e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.8838834764831844,625,148225,NaN,NaN,14,14,17,ran,
64,k,512,32,2,3,263169,1089,0.8085742592811584,13,13,16,0,0,0,5.710855422462471e-07,5.840762939197296e-07,4.327590318736056e-07,30,15,15,15.73333333333333,16,0,9.301977582403711e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.8838834764831844,625,148225,NaN,NaN,14,14,17,ran,
64,zero,512,32,2,4,263169,1089,1.076520502567291,12,12,16,0,0,0,8.685576869019265e-07,8.683904206962656e-07,7.217883945983649e-07,28,14,14,16.07142857142857,17,0,9.679476321545302e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,0.9280776503073436,729,173889,NaN,NaN,13,13,17,ran,
64,k,512,32,2,4,263169,1089,1.076520502567291,13,13,16,0,0,0,4.069591437036852e-07,4.167142386549391e-07,3.88418362555748e-07,30,15,15,15.43333333333333,16,0,9.752957947171201e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,0.9280776503073436,729,173889,NaN,NaN,14,14,17,ran,
64,zero,512,32,2,5,263169,1089,1.410934031009674,12,12,16,0,0,0,9.493215846770307e-07,9.509068768545307e-07,7.134675976494177e-07,28,14,14,15.96428571428571,17,0,9.854575272215632e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,0.9722718241315028,841,201601,NaN,NaN,13,13,17,ran,
64,k,512,32,2,5,263169,1089,1.410934031009674,13,13,16,0,0,0,4.451269333938448e-07,4.514999889878357e-07,3.847159238585378e-07,30,15,15,15.36666666666667,16,0,9.866762859840397e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,0.9722718241315028,841,201601,NaN,NaN,14,14,17,ran,
64,zero,512,32,4,1,263169,1089,0.4720836281776428,25,25,37,0,0,0,7.389804259747943e-07,9.06904018737292e-07,7.522771978342573e-07,54,27,27,36.88888888888889,38,0,9.902594371202446e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.5303300858899106,269,61889,NaN,NaN,26,26,38,ran,
64,k,512,32,4,1,263169,1089,0.4720836281776428,23,23,33,0,0,0,8.798779955482883e-07,9.426696038698188e-07,6.89153988912979e-07,50,25,25,32.66,34,0,9.846740128590704e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.5303300858899106,269,61889,NaN,NaN,24,24,34,ran,
64,zero,512,32,4,2,263169,1089,0.6070953011512756,13,13,40,0,0,0,7.881034285179173e-07,8.288716414977469e-07,8.132067088794255e-07,30,15,15,39.96666666666667,42,0,9.846060389707827e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.6187184335382291,399,93729,NaN,NaN,14,14,41,ran,
64,k,512,32,4,2,263169,1089,0.6070953011512756,13,13,35,0,0,0,6.517759113193789e-07,6.829538637658413e-07,6.995546964110545e-07,30,15,15,34.5,37,0,9.981408394327195e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.6187184335382291,399,93729,NaN,NaN,14,14,36,ran,
64,zero,512,32,4,3,263169,1089,0.8085742592811584,13,13,39,0,0,0,4.707389666780502e-07,5.11314856939622e-07,7.495096223694913e-07,30,15,15,38.8,41,0,9.978376316906207e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.7071067811865476,553,131713,NaN,NaN,14,14,40,ran,
64,k,512,32,4,3,263169,1089,0.8085742592811584,13,13,34,0,0,0,4.377016095850832e-07,4.882051447629151e-07,6.768628176115635e-07,30,15,15,33.6,36,0,9.80127422527189e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.7071067811865476,553,131713,NaN,NaN,14,14,35,ran,
64,zero,512,32,4,4,263169,1089,1.076520502567291,12,12,39,0,0,0,4.587871317097436e-07,4.746107285108996e-07,7.245243264765536e-07,28,14,14,38.46428571428572,41,0,9.917732669220108e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,0.7954951288348659,657,157377,NaN,NaN,13,13,40,ran,
64,k,512,32,4,4,263169,1089,1.076520502567291,12,13,34,0,0,0,5.50226768777515e-07,8.780447922114898e-07,6.342862183392304e-07,32,16,16,33.34375,36,0,9.825580564212795e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,0.7954951288348659,657,157377,NaN,NaN,13,14,35,ran,
64,zero,512,32,4,5,263169,1089,1.410934031009674,12,12,39,0,0,0,4.815302579301544e-07,4.991797601917123e-07,7.400097509298464e-07,28,14,14,38.57142857142857,41,0,9.58879980103516e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,0.8838834764831844,769,185089,NaN,NaN,13,13,40,ran,
64,k,512,32,4,5,263169,1089,1.410934031009674,12,12,34,0,0,0,5.637482729856354e-07,5.829283736918125e-07,6.634132912223368e-07,28,14,14,33.39285714285715,36,0,9.984171325870268e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,0.8838834764831844,769,185089,NaN,NaN,13,13,35,ran,
64,zero,512,32,8,1,263169,1089,0.4720836281776428,25,26,71,0,0,0,6.959919390571598e-07,9.540256678493609e-07,8.641824468859414e-07,58,29,29,70.05172413793103,72,0,9.953931945905496e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.3535533905932738,149,33089,NaN,NaN,26,27,72,ran,
64,k,512,32,8,1,263169,1089,0.4720836281776428,23,23,62,0,0,0,6.010425102081962e-07,9.627383356298748e-07,8.417101781380089e-07,50,25,25,60.8,63,0,9.967279906590118e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.3535533905932738,149,33089,NaN,NaN,24,24,63,ran,
64,zero,512,32,8,2,263169,1089,0.6070953011512756,13,13,76,0,0,0,5.275160191521319e-07,6.573384179009929e-07,9.165700819152088e-07,30,15,15,76.56666666666666,80,1,1.226144993951814e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.4419417382415922,247,56737,NaN,NaN,14,14,77,ran,
64,k,512,32,8,2,263169,1089,0.6070953011512756,12,12,65,0,0,0,9.495006995531794e-07,9.981321752102848e-07,9.99524447420235e-07,28,14,14,65.21428571428571,70,0,9.99524447420235e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.4419417382415922,247,56737,NaN,NaN,13,13,66,ran,
64,zero,512,32,8,3,263169,1089,0.8085742592811584,12,12,64,0,0,0,5.930064907369926e-07,6.806604455872721e-07,8.472264409821924e-07,28,14,14,63.46428571428572,68,0,9.981563833203992e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.5303300858899106,369,86529,NaN,NaN,13,13,65,ran,
64,k,512,32,8,3,263169,1089,0.8085742592811584,12,12,55,0,0,0,5.804891805502671e-07,6.90998138675225e-07,9.49864195457326e-07,28,14,14,54.96428571428572,59,0,9.850230066976126e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.5303300858899106,369,86529,NaN,NaN,13,13,56,ran,
