k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
32,zero,192,16,4,2,37249,289,0.08657389879226685,12,12,34,0,0,0,7.408158758436509e-07,7.408152878402971e-07,6.610370315393613e-07,28,14,14,47.75,49,0,9.709465708700688e-11,NaN,NaN,NaN,NaN,0.03954314182662803,0.03954314182662803,8.729328180736774e-16,8.644159533152428e-16,1,3,0.8838834764831844,205,26209,2.355249947184882e-17,2.372278103098639e-17,13,13,35,ran,
32,k,192,16,4,2,37249,289,0.08657389879226685,12,12,30,0,0,0,7.169187756637331e-07,7.169191066722745e-07,7.289971594363664e-07,28,14,14,43.21428571428572,44,0,9.938444598931261e-11,NaN,NaN,NaN,NaN,0.03932777696566287,0.03932777696566285,7.568024135302685e-16,7.935826783334926e-16,1,3,0.8838834764831844,205,26209,2.143265255523428e-17,2.167928564588711e-17,13,13,31,ran,
32,zero,192,16,4,3,37249,289,0.1167533993721008,12,12,23,0,0,0,5.246774896249752e-07,5.246771456914276e-07,4.247053344126479e-07,28,14,14,33.39285714285715,34,0,9.931969738403257e-11,NaN,NaN,NaN,NaN,0.01942579007577281,0.01942579007577282,8.347520350493606e-16,8.562769594020481e-16,1,4,1.060660171779821,269,34897,2.214845922654151e-17,2.247943985734607e-17,13,13,24,ran,
32,k,192,16,4,3,37249,289,0.1167533993721008,12,12,20,0,0,0,5.74405281918612e-07,5.744053068532817e-07,7.631370470285364e-07,28,14,14,30.78571428571428,32,0,9.518931073216177e-11,NaN,NaN,NaN,NaN,0.01931667503243553,0.01931667503243551,8.261055982490917e-16,8.322084892915307e-16,1,4,1.060660171779821,269,34897,2.16200606520387e-17,2.127147481340384e-17,13,13,21,ran,
32,zero,192,16,4,4,37249,289,0.1568549275398254,12,12,23,0,0,0,4.227687237972193e-07,4.227688410429265e-07,4.652279281269451e-07,28,14,14,33.46428571428572,34,0,8.926875148316801e-11,NaN,NaN,NaN,NaN,0.009381426055560169,0.009381426055560168,9.009794553006014e-16,8.798312587235754e-16,1,5,1.14904851942814,283,36649,2.068237282065764e-17,2.114749359847738e-17,13,13,24,ran,
32,k,192,16,4,4,37249,289,0.1568549275398254,12,12,20,0,0,0,5.036397535744065e-07,5.036398931948405e-07,7.325052743579667e-07,28,14,14,30.75,32,0,9.420265605002281e-11,NaN,NaN,NaN,NaN,0.009327459598448582,0.00932745959844858,8.095584629929348e-16,8.012608051260681e-16,1,5,1.14904851942814,283,36649,2.141605052172091e-17,2.111845593276284e-17,13,13,21,ran,
32,zero,192,16,8,1,37249,289,0.06631642580032349,19,19,49,0,0,0,7.944776591084313e-07,7.944784320178848e-07,8.273833022894119e-07,42,21,21,72.42857142857143,74,0,9.913021372096968e-11,NaN,NaN,NaN,NaN,0.06917968932276848,0.0691796893227685,7.511859580684179e-16,7.604089180472726e-16,1,2,0.5303300858899106,101,12289,1.79832465977348e-17,1.773591756900416e-17,20,20,50,ran,
32,k,192,16,8,1,37249,289,0.06631642580032349,18,18,44,0,0,0,8.391642573624099e-07,8.391705793870567e-07,7.428380644717778e-07,40,20,20,66.2,68,0,9.980219123588045e-11,NaN,NaN,NaN,NaN,0.06887760900473044,0.06887760900473046,7.660791421654473e-16,7.49563612238515e-16,1,2,0.5303300858899106,101,12289,1.957581544861093e-17,1.915477199223021e-17,19,19,45,ran,
32,zero,192,16,8,2,37249,289,0.08657389879226685,11,11,54,0,0,0,9.809165591681657e-07,9.809190284442474e-07,8.881755375820703e-07,26,13,13,77.92307692307692,80,0,9.901917958906262e-11,NaN,NaN,NaN,NaN,0.03954314182662805,0.03954314182662804,8.729328180736774e-16,8.644159533152428e-16,1,3,0.7071067811865476,183,23305,2.365855558251342e-17,2.363052171303736e-17,12,12,55,ran,
32,k,192,16,8,2,37249,289,0.08657389879226685,11,11,47,0,0,0,9.501127988637881e-07,9.501131941012811e-07,9.32367717675942e-07,26,13,13,70.84615384615384,73,0,9.930714226195869e-11,NaN,NaN,NaN,NaN,0.03932777696566288,0.03932777696566289,7.568024135302685e-16,7.935826783334926e-16,1,3,0.7071067811865476,183,23305,2.167738417978179e-17,2.190140746946219e-17,12,12,48,ran,
32,zero,192,16,8,3,37249,289,0.1167533993721008,11,11,48,0,0,0,6.514204465979215e-07,6.51422224376819e-07,8.114490105923805e-07,26,13,13,71.15384615384616,73,0,9.777617132441018e-11,NaN,NaN,NaN,NaN,0.01942579007577288,0.01942579007577287,8.347520350493606e-16,8.562769594020481e-16,1,4,0.8838834764831844,247,31993,2.256979522593992e-17,2.262818350786657e-17,12,12,49,ran,
32,k,192,16,8,3,37249,289,0.1167533993721008,11,11,43,0,0,0,7.158508399816761e-07,7.158532489427548e-07,8.366811349415336e-07,26,13,13,64.34615384615384,66,0,9.795608802927054e-11,NaN,NaN,NaN,NaN,0.0193166750324356,0.01931667503243562,8.261055982490917e-16,8.322084892915307e-16,1,4,0.8838834764831844,247,31993,2.195608477276939e-17,2.14606084952594e-17,12,12,44,ran,
32,zero,192,16,8,4,37249,289,0.1568549275398254,11,11,48,0,0,0,4.698851312476504e-07,4.698844965898849e-07,8.749822143923076e-07,26,13,13,70.92307692307692,73,0,9.884571637815457e-11,NaN,NaN,NaN,NaN,0.009381426055560197,0.009381426055560194,9.009794553006014e-16,8.798312587235754e-16,1,5,1.060660171779821,269,34897,2.100322174124497e-17,2.122765331117911e-17,12,12,49,ran,
